Year,Month,Quarter,City,Store_Type,Customer_Category,Promotion,Revenue,Transactions,Avg_Order_Value,Total_Items
2023,June,2,"San Francisco","Specialty Store",Teenager,"BOGO (Buy One Get One)",386.03,6,64.34,36
2023,June,2,"San Francisco","Specialty Store",Teenager,"Discount on Selected Items",463.15,9,51.46,65
2023,June,2,"San Francisco","Specialty Store",Teenager,"No Promotion",716.61,15,47.77,86
2023,June,2,"San Francisco","Specialty Store","Young Adult","BOGO (Buy One Get One)",420.85,11,38.26,63
2023,June,2,"San Francisco","Specialty Store","Young Adult","Discount on Selected Items",296.52,8,37.07,41
2023,June,2,"San Francisco","Specialty Store","Young Adult","No Promotion",563.64,13,43.36,64
2023,June,2,"San Francisco",Supermarket,Homemaker,"BOGO (Buy One Get One)",975.06,17,57.36,83
2023,June,2,"San Francisco",Supermarket,Homemaker,"Discount on Selected Items",476.94,9,52.99,55
2023,June,2,"San Francisco",Supermarket,Homemaker,"No Promotion",592.13,11,53.83,59
2023,June,2,"San Francisco",Supermarket,Middle-Aged,"BOGO (Buy One Get One)",611.17,16,38.20,91
2023,June,2,"San Francisco",Supermarket,Middle-Aged,"Discount on Selected Items",586.28,15,39.09,81
2023,June,2,"San Francisco",Supermarket,Middle-Aged,"No Promotion",590.05,11,53.64,73
2023,June,2,"San Francisco",Supermarket,Professional,"BOGO (Buy One Get One)",817.63,16,51.10,108
2023,June,2,"San Francisco",Supermarket,Professional,"Discount on Selected Items",872.22,16,54.51,73
2023,June,2,"San Francisco",Supermarket,Professional,"No Promotion",577.02,10,57.70,46
2023,June,2,"San Francisco",Supermarket,Retiree,"BOGO (Buy One Get One)",635.43,12,52.95,58
2023,June,2,"San Francisco",Supermarket,Retiree,"Discount on Selected Items",363.22,9,40.36,47
2023,June,2,"San Francisco",Supermarket,Retiree,"No Promotion",952.62,17,56.04,81
2023,June,2,"San Francisco",Supermarket,"Senior Citizen","BOGO (Buy One Get One)",846.13,13,65.09,66
2023,June,2,"San Francisco",Supermarket,"Senior Citizen","Discount on Selected Items",744.26,15,49.62,58
2023,June,2,"San Francisco",Supermarket,"Senior Citizen","No Promotion",1009.62,19,53.14,81
2023,June,2,"San Francisco",Supermarket,Student,"BOGO (Buy One Get One)",305.44,7,43.63,35
2023,June,2,"San Francisco",Supermarket,Student,"Discount on Selected Items",464.68,8,58.09,49
2023,June,2,"San Francisco",Supermarket,Student,"No Promotion",949.26,21,45.20,122
2023,June,2,"San Francisco",Supermarket,Teenager,"BOGO (Buy One Get One)",734.98,15,49.00,86
2023,June,2,"San Francisco",Supermarket,Teenager,"Discount on Selected Items",689.63,13,53.05,51
2023,June,2,"San Francisco",Supermarket,Teenager,"No Promotion",404.40,7,57.77,38
2023,June,2,"San Francisco",Supermarket,"Young Adult","BOGO (Buy One Get One)",567.48,11,51.59,75
2023,June,2,"San Francisco",Supermarket,"Young Adult","Discount on Selected Items",844.11,21,40.20,100
2023,June,2,"San Francisco",Supermarket,"Young Adult","No Promotion",578.00,9,64.22,41
2023,June,2,"San Francisco","Warehouse Club",Homemaker,"BOGO (Buy One Get One)",450.30,8,56.29,44
2023,June,2,"San Francisco","Warehouse Club",Homemaker,"Discount on Selected Items",538.50,13,41.42,74
2023,June,2,"San Francisco","Warehouse Club",Homemaker,"No Promotion",762.72,13,58.67,79
2023,June,2,"San Francisco","Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",982.30,17,57.78,91
2023,June,2,"San Francisco","Warehouse Club",Middle-Aged,"Discount on Selected Items",546.87,12,45.57,66
2023,June,2,"San Francisco","Warehouse Club",Middle-Aged,"No Promotion",765.50,16,47.84,90
2023,June,2,"San Francisco","Warehouse Club",Professional,"BOGO (Buy One Get One)",487.25,10,48.73,53
2023,June,2,"San Francisco","Warehouse Club",Professional,"Discount on Selected Items",551.17,10,55.12,58
2023,June,2,"San Francisco","Warehouse Club",Professional,"No Promotion",587.06,13,45.16,76
2023,June,2,"San Francisco","Warehouse Club",Retiree,"BOGO (Buy One Get One)",700.85,14,50.06,69
2023,June,2,"San Francisco","Warehouse Club",Retiree,"Discount on Selected Items",792.89,13,60.99,60
2023,June,2,"San Francisco","Warehouse Club",Retiree,"No Promotion",663.00,11,60.27,73
2023,June,2,"San Francisco","Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",458.50,9,50.94,43
2023,June,2,"San Francisco","Warehouse Club","Senior Citizen","Discount on Selected Items",628.80,12,52.40,54
2023,June,2,"San Francisco","Warehouse Club","Senior Citizen","No Promotion",880.20,13,67.71,55
2023,June,2,"San Francisco","Warehouse Club",Student,"BOGO (Buy One Get One)",938.68,16,58.67,68
2023,June,2,"San Francisco","Warehouse Club",Student,"Discount on Selected Items",344.34,8,43.04,49
2023,June,2,"San Francisco","Warehouse Club",Student,"No Promotion",918.12,15,61.21,95
2023,June,2,"San Francisco","Warehouse Club",Teenager,"BOGO (Buy One Get One)",877.09,16,54.82,75
2023,June,2,"San Francisco","Warehouse Club",Teenager,"Discount on Selected Items",885.74,20,44.29,86
2023,June,2,"San Francisco","Warehouse Club",Teenager,"No Promotion",803.66,14,57.40,84
2023,June,2,"San Francisco","Warehouse Club","Young Adult","BOGO (Buy One Get One)",803.56,17,47.27,83
2023,June,2,"San Francisco","Warehouse Club","Young Adult","Discount on Selected Items",815.07,14,58.22,87
2023,June,2,"San Francisco","Warehouse Club","Young Adult","No Promotion",364.54,9,40.50,41
2023,June,2,Seattle,"Convenience Store",Homemaker,"BOGO (Buy One Get One)",431.35,8,53.92,53
2023,June,2,Seattle,"Convenience Store",Homemaker,"Discount on Selected Items",533.95,11,48.54,67
2023,June,2,Seattle,"Convenience Store",Homemaker,"No Promotion",577.74,10,57.77,53
2023,June,2,Seattle,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",562.04,14,40.15,59
2023,June,2,Seattle,"Convenience Store",Middle-Aged,"Discount on Selected Items",1111.67,19,58.51,93
2023,June,2,Seattle,"Convenience Store",Middle-Aged,"No Promotion",598.48,14,42.75,56
2023,June,2,Seattle,"Convenience Store",Professional,"BOGO (Buy One Get One)",784.75,15,52.32,75
2023,June,2,Seattle,"Convenience Store",Professional,"Discount on Selected Items",451.83,10,45.18,34
2023,June,2,Seattle,"Convenience Store",Professional,"No Promotion",645.73,14,46.12,80
2023,June,2,Seattle,"Convenience Store",Retiree,"BOGO (Buy One Get One)",1164.97,20,58.25,108
2023,June,2,Seattle,"Convenience Store",Retiree,"Discount on Selected Items",842.66,11,76.61,52
2023,June,2,Seattle,"Convenience Store",Retiree,"No Promotion",402.93,9,44.77,29
2023,June,2,Seattle,"Convenience Store","Senior Citizen","BOGO (Buy One Get One)",1044.81,17,61.46,100
2023,June,2,Seattle,"Convenience Store","Senior Citizen","Discount on Selected Items",693.42,13,53.34,80
2023,June,2,Seattle,"Convenience Store","Senior Citizen","No Promotion",459.22,10,45.92,46
2023,June,2,Seattle,"Convenience Store",Student,"BOGO (Buy One Get One)",613.56,12,51.13,63
2023,June,2,Seattle,"Convenience Store",Student,"Discount on Selected Items",610.09,13,46.93,64
2023,June,2,Seattle,"Convenience Store",Student,"No Promotion",1009.41,18,56.08,112
2023,June,2,Seattle,"Convenience Store",Teenager,"BOGO (Buy One Get One)",626.21,12,52.18,68
2023,June,2,Seattle,"Convenience Store",Teenager,"Discount on Selected Items",691.58,13,53.20,70
2023,June,2,Seattle,"Convenience Store",Teenager,"No Promotion",612.43,11,55.68,65
2023,June,2,Seattle,"Convenience Store","Young Adult","BOGO (Buy One Get One)",781.71,13,60.13,69
2023,June,2,Seattle,"Convenience Store","Young Adult","Discount on Selected Items",433.48,7,61.93,49
2023,June,2,Seattle,"Convenience Store","Young Adult","No Promotion",554.91,12,46.24,60
2023,June,2,Seattle,"Department Store",Homemaker,"BOGO (Buy One Get One)",983.95,18,54.66,95
2023,June,2,Seattle,"Department Store",Homemaker,"Discount on Selected Items",600.85,11,54.62,62
2023,June,2,Seattle,"Department Store",Homemaker,"No Promotion",874.27,16,54.64,77
2023,June,2,Seattle,"Department Store",Middle-Aged,"BOGO (Buy One Get One)",401.80,10,40.18,70
2023,June,2,Seattle,"Department Store",Middle-Aged,"Discount on Selected Items",833.66,20,41.68,128
2023,June,2,Seattle,"Department Store",Middle-Aged,"No Promotion",627.71,11,57.06,70
2023,June,2,Seattle,"Department Store",Professional,"BOGO (Buy One Get One)",907.42,21,43.21,134
2023,June,2,Seattle,"Department Store",Professional,"Discount on Selected Items",832.52,15,55.50,80
2023,June,2,Seattle,"Department Store",Professional,"No Promotion",473.85,11,43.08,58
2023,June,2,Seattle,"Department Store",Retiree,"BOGO (Buy One Get One)",534.53,9,59.39,43
2023,June,2,Seattle,"Department Store",Retiree,"Discount on Selected Items",474.04,11,43.09,57
2023,June,2,Seattle,"Department Store",Retiree,"No Promotion",501.87,8,62.73,44
2023,June,2,Seattle,"Department Store","Senior Citizen","BOGO (Buy One Get One)",694.66,15,46.31,75
2023,June,2,Seattle,"Department Store","Senior Citizen","Discount on Selected Items",566.12,13,43.55,63
2023,June,2,Seattle,"Department Store","Senior Citizen","No Promotion",986.36,16,61.65,66
2023,June,2,Seattle,"Department Store",Student,"BOGO (Buy One Get One)",923.96,17,54.35,90
2023,June,2,Seattle,"Department Store",Student,"Discount on Selected Items",523.17,10,52.32,43
2023,June,2,Seattle,"Department Store",Student,"No Promotion",791.73,13,60.90,75
2023,June,2,Seattle,"Department Store",Teenager,"BOGO (Buy One Get One)",760.40,16,47.53,99
2023,June,2,Seattle,"Department Store",Teenager,"Discount on Selected Items",397.80,10,39.78,39
2023,June,2,Seattle,"Department Store",Teenager,"No Promotion",578.83,14,41.35,64
2023,June,2,Seattle,"Department Store","Young Adult","BOGO (Buy One Get One)",771.10,14,55.08,81
2023,June,2,Seattle,"Department Store","Young Adult","Discount on Selected Items",670.95,17,39.47,89
2023,June,2,Seattle,"Department Store","Young Adult","No Promotion",552.80,11,50.25,43
2023,June,2,Seattle,Pharmacy,Homemaker,"BOGO (Buy One Get One)",1073.20,23,46.66,122
2023,June,2,Seattle,Pharmacy,Homemaker,"Discount on Selected Items",913.45,17,53.73,105
2023,June,2,Seattle,Pharmacy,Homemaker,"No Promotion",620.64,13,47.74,72
2023,June,2,Seattle,Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",969.78,17,57.05,88
2023,June,2,Seattle,Pharmacy,Middle-Aged,"Discount on Selected Items",383.50,7,54.79,40
2023,June,2,Seattle,Pharmacy,Middle-Aged,"No Promotion",419.05,7,59.86,42
2023,June,2,Seattle,Pharmacy,Professional,"BOGO (Buy One Get One)",682.22,12,56.85,65
2023,June,2,Seattle,Pharmacy,Professional,"Discount on Selected Items",462.35,9,51.37,50
2023,June,2,Seattle,Pharmacy,Professional,"No Promotion",476.04,11,43.28,49
2023,June,2,Seattle,Pharmacy,Retiree,"BOGO (Buy One Get One)",824.52,17,48.50,78
2023,June,2,Seattle,Pharmacy,Retiree,"Discount on Selected Items",866.10,15,57.74,87
2023,June,2,Seattle,Pharmacy,Retiree,"No Promotion",945.80,16,59.11,80
2023,June,2,Seattle,Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",443.45,7,63.35,46
2023,June,2,Seattle,Pharmacy,"Senior Citizen","Discount on Selected Items",788.36,15,52.56,77
2023,June,2,Seattle,Pharmacy,"Senior Citizen","No Promotion",750.43,13,57.73,85
2023,June,2,Seattle,Pharmacy,Student,"BOGO (Buy One Get One)",585.22,15,39.01,76
2023,June,2,Seattle,Pharmacy,Student,"Discount on Selected Items",483.57,15,32.24,90
2023,June,2,Seattle,Pharmacy,Student,"No Promotion",663.76,12,55.31,70
2023,June,2,Seattle,Pharmacy,Teenager,"BOGO (Buy One Get One)",566.18,12,47.18,59
2023,June,2,Seattle,Pharmacy,Teenager,"Discount on Selected Items",511.56,11,46.51,42
2023,June,2,Seattle,Pharmacy,Teenager,"No Promotion",1042.61,22,47.39,129
2023,June,2,Seattle,Pharmacy,"Young Adult","BOGO (Buy One Get One)",931.20,19,49.01,105
2023,June,2,Seattle,Pharmacy,"Young Adult","Discount on Selected Items",856.07,15,57.07,81
2023,June,2,Seattle,Pharmacy,"Young Adult","No Promotion",463.35,11,42.12,46
2023,June,2,Seattle,"Specialty Store",Homemaker,"BOGO (Buy One Get One)",378.72,9,42.08,63
2023,June,2,Seattle,"Specialty Store",Homemaker,"Discount on Selected Items",635.74,12,52.98,68
2023,June,2,Seattle,"Specialty Store",Homemaker,"No Promotion",617.93,13,47.53,79
2023,June,2,Seattle,"Specialty Store",Middle-Aged,"BOGO (Buy One Get One)",896.98,16,56.06,88
2023,June,2,Seattle,"Specialty Store",Middle-Aged,"Discount on Selected Items",821.82,14,58.70,77
2023,June,2,Seattle,"Specialty Store",Middle-Aged,"No Promotion",857.94,16,53.62,87
2023,June,2,Seattle,"Specialty Store",Professional,"BOGO (Buy One Get One)",861.92,13,66.30,69
2023,June,2,Seattle,"Specialty Store",Professional,"Discount on Selected Items",479.54,10,47.95,55
2023,June,2,Seattle,"Specialty Store",Professional,"No Promotion",607.23,8,75.90,39
2023,June,2,Seattle,"Specialty Store",Retiree,"BOGO (Buy One Get One)",782.25,16,48.89,105
2023,June,2,Seattle,"Specialty Store",Retiree,"Discount on Selected Items",782.09,15,52.14,86
2023,June,2,Seattle,"Specialty Store",Retiree,"No Promotion",787.00,12,65.58,70
2023,June,2,Seattle,"Specialty Store","Senior Citizen","BOGO (Buy One Get One)",843.17,14,60.23,80
2023,June,2,Seattle,"Specialty Store","Senior Citizen","Discount on Selected Items",559.78,13,43.06,85
2023,June,2,Seattle,"Specialty Store","Senior Citizen","No Promotion",354.60,9,39.40,52
2023,June,2,Seattle,"Specialty Store",Student,"BOGO (Buy One Get One)",794.09,12,66.17,73
2023,June,2,Seattle,"Specialty Store",Student,"Discount on Selected Items",821.02,16,51.31,96
2023,June,2,Seattle,"Specialty Store",Student,"No Promotion",819.79,12,68.32,69
2023,June,2,Seattle,"Specialty Store",Teenager,"BOGO (Buy One Get One)",754.30,14,53.88,66
2023,June,2,Seattle,"Specialty Store",Teenager,"Discount on Selected Items",487.44,12,40.62,81
2023,June,2,Seattle,"Specialty Store",Teenager,"No Promotion",772.20,17,45.42,77
2023,June,2,Seattle,"Specialty Store","Young Adult","BOGO (Buy One Get One)",1125.48,18,62.53,89
2023,June,2,Seattle,"Specialty Store","Young Adult","Discount on Selected Items",427.93,12,35.66,76
2023,June,2,Seattle,"Specialty Store","Young Adult","No Promotion",847.52,13,65.19,79
2023,June,2,Seattle,Supermarket,Homemaker,"BOGO (Buy One Get One)",558.93,9,62.10,48
2023,June,2,Seattle,Supermarket,Homemaker,"Discount on Selected Items",710.32,13,54.64,75
2023,June,2,Seattle,Supermarket,Homemaker,"No Promotion",653.73,11,59.43,62
2023,June,2,Seattle,Supermarket,Middle-Aged,"BOGO (Buy One Get One)",610.16,16,38.14,91
2023,June,2,Seattle,Supermarket,Middle-Aged,"Discount on Selected Items",460.13,7,65.73,45
2023,June,2,Seattle,Supermarket,Middle-Aged,"No Promotion",405.40,12,33.78,62
2023,June,2,Seattle,Supermarket,Professional,"BOGO (Buy One Get One)",536.73,9,59.64,47
2023,June,2,Seattle,Supermarket,Professional,"Discount on Selected Items",360.67,11,32.79,73
2023,June,2,Seattle,Supermarket,Professional,"No Promotion",634.84,10,63.48,72
2023,June,2,Seattle,Supermarket,Retiree,"BOGO (Buy One Get One)",752.06,17,44.24,104
2023,June,2,Seattle,Supermarket,Retiree,"Discount on Selected Items",654.34,14,46.74,65
2023,June,2,Seattle,Supermarket,Retiree,"No Promotion",881.84,16,55.12,85
2023,June,2,Seattle,Supermarket,"Senior Citizen","BOGO (Buy One Get One)",656.69,14,46.91,69
2023,June,2,Seattle,Supermarket,"Senior Citizen","Discount on Selected Items",269.25,7,38.46,28
2023,June,2,Seattle,Supermarket,"Senior Citizen","No Promotion",1068.36,23,46.45,126
2023,June,2,Seattle,Supermarket,Student,"BOGO (Buy One Get One)",603.30,13,46.41,70
2023,June,2,Seattle,Supermarket,Student,"Discount on Selected Items",954.63,17,56.15,91
2023,June,2,Seattle,Supermarket,Student,"No Promotion",764.07,16,47.75,101
2023,June,2,Seattle,Supermarket,Teenager,"BOGO (Buy One Get One)",719.36,13,55.34,72
2023,June,2,Seattle,Supermarket,Teenager,"Discount on Selected Items",642.96,13,49.46,57
2023,June,2,Seattle,Supermarket,Teenager,"No Promotion",677.51,11,61.59,40
2023,June,2,Seattle,Supermarket,"Young Adult","BOGO (Buy One Get One)",811.70,16,50.73,69
2023,June,2,Seattle,Supermarket,"Young Adult","Discount on Selected Items",725.22,15,48.35,72
2023,June,2,Seattle,Supermarket,"Young Adult","No Promotion",508.91,11,46.26,49
2023,June,2,Seattle,"Warehouse Club",Homemaker,"BOGO (Buy One Get One)",985.23,18,54.74,124
2023,June,2,Seattle,"Warehouse Club",Homemaker,"Discount on Selected Items",458.88,10,45.89,60
2023,June,2,Seattle,"Warehouse Club",Homemaker,"No Promotion",716.89,15,47.79,79
2023,June,2,Seattle,"Warehouse Club",Middle-Aged,"BOGO (Buy One Get One)",468.15,11,42.56,64
2023,June,2,Seattle,"Warehouse Club",Middle-Aged,"Discount on Selected Items",819.76,14,58.55,83
2023,June,2,Seattle,"Warehouse Club",Middle-Aged,"No Promotion",702.35,12,58.53,69
2023,June,2,Seattle,"Warehouse Club",Professional,"BOGO (Buy One Get One)",416.16,10,41.62,56
2023,June,2,Seattle,"Warehouse Club",Professional,"Discount on Selected Items",797.75,16,49.86,73
2023,June,2,Seattle,"Warehouse Club",Professional,"No Promotion",414.74,8,51.84,51
2023,June,2,Seattle,"Warehouse Club",Retiree,"BOGO (Buy One Get One)",579.75,11,52.70,51
2023,June,2,Seattle,"Warehouse Club",Retiree,"Discount on Selected Items",419.83,11,38.17,48
2023,June,2,Seattle,"Warehouse Club",Retiree,"No Promotion",571.04,10,57.10,47
2023,June,2,Seattle,"Warehouse Club","Senior Citizen","BOGO (Buy One Get One)",920.50,15,61.37,94
2023,June,2,Seattle,"Warehouse Club","Senior Citizen","Discount on Selected Items",570.17,10,57.02,58
2023,June,2,Seattle,"Warehouse Club","Senior Citizen","No Promotion",683.14,10,68.31,74
2023,June,2,Seattle,"Warehouse Club",Student,"BOGO (Buy One Get One)",624.66,11,56.79,57
2023,June,2,Seattle,"Warehouse Club",Student,"Discount on Selected Items",391.30,7,55.90,48
2023,June,2,Seattle,"Warehouse Club",Student,"No Promotion",384.99,10,38.50,67
2023,June,2,Seattle,"Warehouse Club",Teenager,"BOGO (Buy One Get One)",417.44,8,52.18,25
2023,June,2,Seattle,"Warehouse Club",Teenager,"Discount on Selected Items",997.96,18,55.44,96
2023,June,2,Seattle,"Warehouse Club",Teenager,"No Promotion",654.34,12,54.53,55
2023,June,2,Seattle,"Warehouse Club","Young Adult","BOGO (Buy One Get One)",345.69,8,43.21,48
2023,June,2,Seattle,"Warehouse Club","Young Adult","Discount on Selected Items",400.93,8,50.12,35
2023,June,2,Seattle,"Warehouse Club","Young Adult","No Promotion",513.58,11,46.69,42
2023,March,1,Atlanta,"Convenience Store",Homemaker,"BOGO (Buy One Get One)",1179.43,22,53.61,128
2023,March,1,Atlanta,"Convenience Store",Homemaker,"Discount on Selected Items",425.39,9,47.27,61
2023,March,1,Atlanta,"Convenience Store",Homemaker,"No Promotion",404.76,10,40.48,51
2023,March,1,Atlanta,"Convenience Store",Middle-Aged,"BOGO (Buy One Get One)",207.02,5,41.40,29
2023,March,1,Atlanta,"Convenience Store",Middle-Aged,"Discount on Selected Items",716.42,15,47.76,88
2023,March,1,Atlanta,"Convenience Store",Middle-Aged,"No Promotion",233.09,7,33.30,44
2023,March,1,Atlanta,"Convenience Store",Professional,"BOGO (Buy One Get One)",617.11,12,51.43,71
2023,March,1,Atlanta,"Convenience Store",Professional,"Discount on Selected Items",530.40,15,35.36,79
2023,March,1,Atlanta,"Convenience Store",Professional,"No Promotion",731.12,13,56.24,74
2023,March,1,Atlanta,"Convenience Store",Retiree,"BOGO (Buy One Get One)",810.63,15,54.04,71
2023,March,1,Atlanta,"Convenience Store",Retiree,"Discount on Selected Items",598.19,11,54.38,50
2023,March,1,Atlanta,"Convenience Store",Retiree,"No Promotion",1115.63,19,58.72,103
2023,March,1,Atlanta,"Convenience Store","Senior Citizen","BOGO (Buy One Get One)",433.41,12,36.12,76
2023,March,1,Atlanta,"Convenience Store","Senior Citizen","Discount on Selected Items",561.14,10,56.11,60
2023,March,1,Atlanta,"Convenience Store","Senior Citizen","No Promotion",818.95,15,54.60,69
2023,March,1,Atlanta,"Convenience Store",Student,"BOGO (Buy One Get One)",788.28,14,56.31,65
2023,March,1,Atlanta,"Convenience Store",Student,"Discount on Selected Items",824.97,15,55.00,74
2023,March,1,Atlanta,"Convenience Store",Student,"No Promotion",484.44,13,37.26,74
2023,March,1,Atlanta,"Convenience Store",Teenager,"BOGO (Buy One Get One)",472.96,12,39.41,58
2023,March,1,Atlanta,"Convenience Store",Teenager,"Discount on Selected Items",746.58,12,62.22,67
2023,March,1,Atlanta,"Convenience Store",Teenager,"No Promotion",949.40,21,45.21,131
2023,March,1,Atlanta,"Convenience Store","Young Adult","BOGO (Buy One Get One)",902.86,15,60.19,101
2023,March,1,Atlanta,"Convenience Store","Young Adult","Discount on Selected Items",553.87,11,50.35,58
2023,March,1,Atlanta,"Convenience Store","Young Adult","No Promotion",428.15,9,47.57,59
2023,March,1,Atlanta,"Department Store",Homemaker,"BOGO (Buy One Get One)",454.83,13,34.99,68
2023,March,1,Atlanta,"Department Store",Homemaker,"Discount on Selected Items",1192.74,20,59.64,117
2023,March,1,Atlanta,"Department Store",Homemaker,"No Promotion",775.65,19,40.82,87
2023,March,1,Atlanta,"Department Store",Middle-Aged,"BOGO (Buy One Get One)",858.41,15,57.23,75
2023,March,1,Atlanta,"Department Store",Middle-Aged,"Discount on Selected Items",1130.13,21,53.82,132
2023,March,1,Atlanta,"Department Store",Middle-Aged,"No Promotion",504.59,9,56.07,44
2023,March,1,Atlanta,"Department Store",Professional,"BOGO (Buy One Get One)",291.47,8,36.43,43
2023,March,1,Atlanta,"Department Store",Professional,"Discount on Selected Items",755.08,14,53.93,85
2023,March,1,Atlanta,"Department Store",Professional,"No Promotion",646.58,11,58.78,50
2023,March,1,Atlanta,"Department Store",Retiree,"BOGO (Buy One Get One)",837.77,14,59.84,67
2023,March,1,Atlanta,"Department Store",Retiree,"Discount on Selected Items",824.13,15,54.94,83
2023,March,1,Atlanta,"Department Store",Retiree,"No Promotion",401.57,9,44.62,40
2023,March,1,Atlanta,"Department Store","Senior Citizen","BOGO (Buy One Get One)",367.02,8,45.88,45
2023,March,1,Atlanta,"Department Store","Senior Citizen","Discount on Selected Items",664.50,11,60.41,68
2023,March,1,Atlanta,"Department Store","Senior Citizen","No Promotion",551.47,12,45.96,51
2023,March,1,Atlanta,"Department Store",Student,"BOGO (Buy One Get One)",1002.26,15,66.82,63
2023,March,1,Atlanta,"Department Store",Student,"Discount on Selected Items",687.19,13,52.86,78
2023,March,1,Atlanta,"Department Store",Student,"No Promotion",1132.21,19,59.59,109
2023,March,1,Atlanta,"Department Store",Teenager,"BOGO (Buy One Get One)",514.79,11,46.80,54
2023,March,1,Atlanta,"Department Store",Teenager,"Discount on Selected Items",495.99,11,45.09,70
2023,March,1,Atlanta,"Department Store",Teenager,"No Promotion",861.65,13,66.28,89
2023,March,1,Atlanta,"Department Store","Young Adult","BOGO (Buy One Get One)",640.87,17,37.70,90
2023,March,1,Atlanta,"Department Store","Young Adult","Discount on Selected Items",342.25,9,38.03,34
2023,March,1,Atlanta,"Department Store","Young Adult","No Promotion",760.65,16,47.54,99
2023,March,1,Atlanta,Pharmacy,Homemaker,"BOGO (Buy One Get One)",655.49,12,54.62,74
2023,March,1,Atlanta,Pharmacy,Homemaker,"Discount on Selected Items",1288.76,19,67.83,122
2023,March,1,Atlanta,Pharmacy,Homemaker,"No Promotion",970.75,14,69.34,74
2023,March,1,Atlanta,Pharmacy,Middle-Aged,"BOGO (Buy One Get One)",891.06,14,63.65,62
2023,March,1,Atlanta,Pharmacy,Middle-Aged,"Discount on Selected Items",1015.84,17,59.76,103
2023,March,1,Atlanta,Pharmacy,Middle-Aged,"No Promotion",552.19,11,50.20,59
2023,March,1,Atlanta,Pharmacy,Professional,"BOGO (Buy One Get One)",643.31,11,58.48,76
2023,March,1,Atlanta,Pharmacy,Professional,"Discount on Selected Items",800.75,14,57.20,94
2023,March,1,Atlanta,Pharmacy,Professional,"No Promotion",436.23,8,54.53,35
2023,March,1,Atlanta,Pharmacy,Retiree,"BOGO (Buy One Get One)",980.91,17,57.70,101
2023,March,1,Atlanta,Pharmacy,Retiree,"Discount on Selected Items",498.35,11,45.30,68
2023,March,1,Atlanta,Pharmacy,Retiree,"No Promotion",677.03,15,45.14,97
2023,March,1,Atlanta,Pharmacy,"Senior Citizen","BOGO (Buy One Get One)",485.41,10,48.54,71
2023,March,1,Atlanta,Pharmacy,"Senior Citizen","Discount on Selected Items",954.12,18,53.01,84
2023,March,1,Atlanta,Pharmacy,"Senior Citizen","No Promotion",640.67,14,45.76,83
2023,March,1,Atlanta,Pharmacy,Student,"BOGO (Buy One Get One)",626.00,10,62.60,49
2023,March,1,Atlanta,Pharmacy,Student,"Discount on Selected Items",411.43,7,58.78,25
2023,March,1,Atlanta,Pharmacy,Student,"No Promotion",726.75,12,60.56,79
2023,March,1,Atlanta,Pharmacy,Teenager,"BOGO (Buy One Get One)",560.10,13,43.08,81
2023,March,1,Atlanta,Pharmacy,Teenager,"Discount on Selected Items",1258.02,20,62.90,122
2023,March,1,Atlanta,Pharmacy,Teenager,"No Promotion",645.61,12,53.80,69
2023,March,1,Atlanta,Pharmacy,"Young Adult","BOGO (Buy One Get One)",546.48,12,45.54,45
2023,March,1,Atlanta,Pharmacy,"Young Adult","Discount on Selected Items",311.76,7,44.54,35
2023,March,1,Atlanta,Pharmacy,"Young Adult","No Promotion",649.20,12,54.10,60
2023,March,1,Atlanta,"Specialty Store",Homemaker,"BOGO (Buy One Get One)",656.37,12,54.70,62
2023,March,1,Atlanta,"Specialty Store",Homemaker,"Discount on Selected Items",832.04,13,64.00,71
2023,March,1,Atlanta,"Specialty Store",Homemaker,"No Promotion",517.10,10,51.71,49
2023,March,1,Atlanta,"Specialty Store",Middle-Aged,"BOGO (Buy One Get One)",890.34,16,55.65,69
2023,March,1,Atlanta,"Specialty Store",Middle-Aged,"Discount on Selected Items",363.98,9,40.44,57
2023,March,1,Atlanta,"Specialty Store",Middle-Aged,"No Promotion",554.73,9,61.64,47
2023,March,1,Atlanta,"Specialty Store",Professional,"BOGO (Buy One Get One)",805.38,15,53.69,77
2023,March,1,Atlanta,"Specialty Store",Professional,"Discount on Selected Items",495.02,8,61.88,38
2023,March,1,Atlanta,"Specialty Store",Professional,"No Promotion",739.02,16,46.19,76
2023,March,1,Atlanta,"Specialty Store",Retiree,"BOGO (Buy One Get One)",1284.58,22,58.39,131
2023,March,1,Atlanta,"Specialty Store",Retiree,"Discount on Selected Items",632.70,11,57.52,61
2023,March,1,Atlanta,"Specialty Store",Retiree,"No Promotion",534.60,13,41.12,78
2023,March,1,Atlanta,"Specialty Store","Senior Citizen","BOGO (Buy One Get One)",830.16,16,51.89,93
2023,March,1,Atlanta,"Specialty Store","Senior Citizen","Discount on Selected Items",1124.93,21,53.57,123
2023,March,1,Atlanta,"Specialty Store","Senior Citizen","No Promotion",890.34,15,59.36,89
2023,March,1,Atlanta,"Specialty Store",Student,"BOGO (Buy One Get One)",807.71,15,53.85,71
2023,March,1,Atlanta,"Specialty Store",Student,"Discount on Selected Items",1190.36,16,74.40,57
